SourceFile,proportion,median_rank,School,Normalized Proportion,Normalized Median Rank,Specialty
NYU_match_list.csv,0.010638297872340425,20.0,NYU,0.127859190286478,-0.07486528616483049,Child Neurology
Harvard_match_list.csv,0.012269938650306749,5.0,Harvard,0.32811187845977097,-0.9386955111436434,Child Neurology
University of Alabama_match_list.csv,0.013605442176870748,23.0,University of Alabama,0.49201938486120356,0.09790075883093208,Child Neurology
UVA_match_list.csv,0.015037593984962405,9.0,UVA,0.667788618699582,-0.7083407844826266,Child Neurology
University of Iowa_match_list.csv,0.015384615384615385,40.0,University of Iowa,0.7103788561296508,1.0769083471402532,Child Neurology
Stanford_match_list.csv,0.016129032258064516,9.0,Stanford,0.8017417848102818,-0.7083407844826266,Child Neurology
Einstein_match_list.csv,0.017857142857142856,27.0,Einstein,1.0138342978188897,0.32825548549194883,Child Neurology
University of Utah_match_list.csv,0.018867924528301886,38.0,University of Utah,1.1378884092012829,0.9617309838097449,Child Neurology
Baylor_match_list.csv,0.019230769230769232,13.0,Baylor,1.1824206543129114,-0.4779860578216098,Child Neurology
Hofstra_match_list.csv,0.020202020202020204,44.5,Hofstra,1.3016231286016138,1.336057414633897,Child Neurology
WashU_match_list.csv,0.02197802197802198,6.0,WashU,1.519593367300955,-0.8811068294783891,Child Neurology
Pitt_match_list.csv,0.02586206896551724,16.0,Pitt,1.9962858235943952,-0.30522001282584726,Child Neurology
USC Keck_match_list.csv,0.027586206896551724,18.0,USC Keck,2.207890767607581,-0.19004264949533886,Child Neurology
UCSD_match_list.csv,0.028985507246376812,9.0,UCSD,2.379628113473355,-0.7083407844826266,Child Neurology
University of Alabama_match_list.csv,0.0,,University of Alabama,-1.8333051278273456,,Dermatology
University of Iowa_match_list.csv,0.007692307692307693,16.0,University of Iowa,-1.391834808985007,-0.6939911209017624,Dermatology
UWashington_match_list.csv,0.008032128514056224,42.5,UWashington,-1.3723321041365504,0.7742582618044227,Dermatology
Northwestern_match_list.csv,0.008064516129032258,49.0,Northwestern,-1.3704733419442487,1.1343949028455624,Dermatology
Hofstra_match_list.csv,0.010101010101010102,1.0,Hofstra,-1.253596628337406,-1.5250756771505465,Dermatology
Rutgers_match_list.csv,0.014285714285714285,35.0,Rutgers,-1.013431678548717,0.3587159836800307,Dermatology
UTSW_match_list.csv,0.01485148514851485,37.0,UTSW,-0.9809614429337218,0.46952725784653526,Dermatology
Colorado_match_list.csv,0.015037593984962405,7.5,Colorado,-0.9702804443761576,-1.1649390361094067,Dermatology
Pitt_match_list.csv,0.017241379310344827,8.5,Pitt,-0.8438026890427938,-1.1095333990261544,Dermatology
Brown_match_list.csv,0.018691588785046728,12.0,Brown,-0.7605735119487661,-0.9156136692347715,Dermatology
Sydney Kimmel_match_list.csv,0.019138755980861243,65.0,Sydney Kimmel,-0.7349100761621972,2.020885096177599,Dermatology
UNC_match_list.csv,0.02,43.0,UNC,-0.6854822988372654,0.8019610803460488,Dermatology
UCSD_match_list.csv,0.021739130434782608,27.0,UCSD,-0.5856716180555194,-0.08452911298598743,Dermatology
University of Florida_match_list.csv,0.022727272727272728,39.0,University of Florida,-0.5289610039749818,0.5803385320130398,Dermatology
UCLA_match_list.csv,0.0234375,12.0,UCLA,-0.48820025010459545,-0.9156136692347715,Dermatology
McGovern_match_list.csv,0.02564102564102564,22.0,McGovern,-0.361737398352884,-0.36155729840224876,Dermatology
USC Keck_match_list.csv,0.027586206896551724,17.0,USC Keck,-0.25010122577206273,-0.6385854838185101,Dermatology
University of Utah_match_list.csv,0.02830188679245283,29.0,University of Utah,-0.20902753963383597,0.026282161180517107,Dermatology
UVA_match_list.csv,0.03007518796992481,51.0,UVA,-0.10725576092496959,1.245206177012067,Dermatology
Columbia_match_list.csv,0.032520325203252036,21.0,Columbia,0.03307345589636208,-0.41696293548550106,Dermatology
WashU_match_list.csv,0.03296703296703297,33.0,WashU,0.05871052435410517,0.2479047095135262,Dermatology
OhioState_match_list.csv,0.03314917127071823,46.0,OhioState,0.0691636495042788,0.9681779915958056,Dermatology
Case Western_match_list.csv,0.0335195530726257,33.0,Case Western,0.09042028388787242,0.2479047095135262,Dermatology
UChicago_match_list.csv,0.034482758620689655,45.0,UChicago,0.145699749741758,0.9127723545125535,Dermatology
Einstein_match_list.csv,0.03571428571428571,34.0,Einstein,0.2163784953692259,0.30331034659677847,Dermatology
Emory_match_list.csv,0.036036036036036036,18.0,Emory,0.23484411359622212,-0.5831798467352578,Dermatology
Cornell_match_list.csv,0.03636363636363636,44.5,Cornell,0.2536454703364363,0.8850695359709273,Dermatology
Baylor_match_list.csv,0.038461538461538464,37.0,Baylor,0.374046466384347,0.46952725784653526,Dermatology
Geisel (Dartmouth)_match_list.csv,0.0410958904109589,61.0,Geisel (Dartmouth),0.525234931741312,1.7992625478445898,Dermatology
University of Miami_match_list.csv,0.041666666666666664,69.0,University of Miami,0.5579924325686545,2.2425076445106082,Dermatology
University of Minnesota_match_list.csv,0.043689320388349516,48.0,University of Minnesota,0.6740748384131207,1.0789892657623101,Dermatology
UMich_match_list.csv,0.04516129032258064,14.0,UMich,0.7585528731179964,-0.8048023950682669,Dermatology
Yale_match_list.csv,0.045454545454545456,5.0,Yale,0.775383119877382,-1.3034531288175373,Dermatology
Hopkins_match_list.csv,0.047619047619047616,35.0,Hopkins,0.8996063697680831,0.3587159836800307,Dermatology
Vanderbilt_match_list.csv,0.05,13.5,Vanderbilt,1.0362519446478549,-0.832505213609893,Dermatology
NYU_match_list.csv,0.05319148936170213,4.0,NYU,1.2194151620398888,-1.3588587659007896,Dermatology
Harvard_match_list.csv,0.05521472392638037,8.0,Harvard,1.3355309031268632,-1.1372362175677806,Dermatology
Mayo_match_list.csv,0.058823529411764705,9.0,Mayo,1.5426443692023017,-1.0818305804845283,Dermatology
Stanford_match_list.csv,0.06451612903225806,6.0,Stanford,1.8693491592374287,-1.248047491734285,Dermatology
